dteday,temp,cnt,hr
2012-09-10,0.6,390,20.0
2012-09-10,0.56,285,21.0
2012-09-10,0.54,159,22.0
2012-09-10,0.54,93,23.0
2012-09-11,0.52,32,0.0
2012-09-11,0.5,10,1.0
2012-09-11,0.48,6,2.0
2012-09-11,0.48,8,3.0
2012-09-11,0.48,9,4.0
2012-09-11,0.46,44,5.0
2012-09-11,0.46,211,6.0
2012-09-11,0.5,596,7.0
2012-09-11,0.54,750,8.0
2012-09-11,0.6,358,9.0
2012-09-11,0.62,196,10.0
2012-09-11,0.64,247,11.0
2012-09-11,0.64,316,12.0
2012-09-11,0.66,328,13.0
2012-09-11,0.68,255,14.0
2012-09-11,0.7,326,15.0
2012-09-11,0.7,536,16.0
2012-09-11,0.7,970,17.0
2012-09-11,0.64,877,18.0
2012-09-11,0.62,596,19.0
2012-09-11,0.58,461,20.0
2012-09-11,0.56,310,21.0
2012-09-11,0.56,216,22.0
2012-09-11,0.54,109,23.0
2012-09-12,0.52,49,0.0
2012-09-12,0.52,21,1.0
2012-09-12,0.52,11,2.0
2012-09-12,0.5,7,3.0
2012-09-12,0.5,5,4.0
2012-09-12,0.5,48,5.0
2012-09-12,0.5,205,6.0
2012-09-12,0.52,557,7.0
2012-09-12,0.56,770,8.0
2012-09-12,0.6,328,9.0
2012-09-12,0.62,205,10.0
2012-09-12,0.66,232,11.0
2012-09-12,0.68,352,12.0
2012-09-12,0.7,323,13.0
2012-09-12,0.7,278,14.0
2012-09-12,0.72,318,15.0
2012-09-12,0.72,509,16.0
2012-09-12,0.7,925,17.0
2012-09-12,0.66,977,18.0
2012-09-12,0.64,635,19.0
2012-09-12,0.62,470,20.0
2012-09-12,0.6,306,21.0
2012-09-12,0.56,212,22.0
2012-09-12,0.56,127,23.0
2012-09-13,0.56,57,0.0
2012-09-13,0.54,28,1.0
2012-09-13,0.54,9,2.0
2012-09-13,0.52,11,3.0
2012-09-13,0.52,6,4.0
2012-09-13,0.52,57,5.0
2012-09-13,0.5,195,6.0
2012-09-13,0.54,571,7.0
2012-09-13,0.56,758,8.0
2012-09-13,0.6,338,9.0
2012-09-13,0.64,212,10.0
2012-09-13,0.66,254,11.0
2012-09-13,0.68,297,12.0
2012-09-13,0.7,283,13.0
2012-09-13,0.72,274,14.0
2012-09-13,0.72,352,15.0
2012-09-13,0.72,491,16.0
2012-09-13,0.72,884,17.0
2012-09-13,0.68,852,18.0
2012-09-13,0.64,674,19.0
2012-09-13,0.62,463,20.0
2012-09-13,0.62,317,21.0
2012-09-13,0.6,251,22.0
2012-09-13,0.58,170,23.0
2012-09-14,0.56,87,0.0
2012-09-14,0.56,41,1.0
2012-09-14,0.56,30,2.0
2012-09-14,0.54,14,3.0
2012-09-14,0.54,12,4.0
2012-09-14,0.54,41,5.0
2012-09-14,0.54,152,6.0
2012-09-14,0.56,454,7.0
2012-09-14,0.6,766,8.0
2012-09-14,0.62,347,9.0
2012-09-14,0.68,246,10.0
2012-09-14,0.68,280,11.0
2012-09-14,0.7,409,12.0
2012-09-14,0.7,408,13.0
2012-09-14,0.72,371,14.0
2012-09-14,0.72,367,15.0
2012-09-14,0.72,563,16.0
2012-09-14,0.72,894,17.0
2012-09-14,0.72,808,18.0
2012-09-14,0.68,579,19.0
2012-09-14,0.66,404,20.0
2012-09-14,0.64,312,21.0
2012-09-14,0.62,229,22.0
2012-09-14,0.62,195,23.0
2012-09-15,0.6,207,0.0
2012-09-15,0.6,109,1.0
2012-09-15,0.58,93,2.0
2012-09-15,0.6,37,3.0
2012-09-15,0.6,6,4.0
2012-09-15,0.58,16,5.0
2012-09-15,0.54,33,6.0
2012-09-15,0.54,73,7.0
2012-09-15,0.56,212,8.0
2012-09-15,0.6,342,9.0
2012-09-15,0.62,442,10.0
2012-09-15,0.64,627,11.0
2012-09-15,0.66,706,12.0
2012-09-15,0.68,704,13.0
2012-09-15,0.68,715,14.0
2012-09-15,0.68,654,15.0
2012-09-15,0.66,783,16.0
2012-09-15,0.66,729,17.0
2012-09-15,0.64,614,18.0
2012-09-15,0.62,478,19.0
2012-09-15,0.6,330,20.0
2012-09-15,0.56,296,21.0
2012-09-15,0.56,279,22.0
2012-09-15,0.54,229,23.0
2012-09-16,0.54,151,0.0
2012-09-16,0.54,117,1.0
2012-09-16,0.52,89,2.0
2012-09-16,0.5,48,3.0
2012-09-16,0.5,8,4.0
2012-09-16,0.5,13,5.0
2012-09-16,0.5,35,6.0
2012-09-16,0.5,71,7.0
2012-09-16,0.54,128,8.0
2012-09-16,0.58,296,9.0
2012-09-16,0.62,490,10.0
2012-09-16,0.64,559,11.0
2012-09-16,0.66,656,12.0
2012-09-16,0.64,694,13.0
2012-09-16,0.66,635,14.0
2012-09-16,0.64,557,15.0
2012-09-16,0.64,596,16.0
2012-09-16,0.66,570,17.0
2012-09-16,0.62,481,18.0
2012-09-16,0.62,403,19.0
2012-09-16,0.6,324,20.0
2012-09-16,0.6,191,21.0
2012-09-16,0.56,127,22.0
2012-09-16,0.54,94,23.0
2012-09-17,0.54,45,0.0
2012-09-17,0.52,21,1.0
2012-09-17,0.52,13,2.0
2012-09-17,0.5,7,3.0
2012-09-17,0.5,11,4.0
2012-09-17,0.48,45,5.0
2012-09-17,0.48,164,6.0
2012-09-17,0.52,492,7.0
2012-09-17,0.54,683,8.0
2012-09-17,0.58,299,9.0
2012-09-17,0.62,202,10.0
2012-09-17,0.62,252,11.0
2012-09-17,0.62,295,12.0
2012-09-17,0.64,343,13.0
2012-09-17,0.64,332,14.0
2012-09-17,0.64,338,15.0
2012-09-17,0.64,453,16.0
2012-09-17,0.64,842,17.0
2012-09-17,0.62,774,18.0
2012-09-17,0.62,486,19.0
2012-09-17,0.62,340,20.0
2012-09-17,0.62,233,21.0
2012-09-17,0.62,129,22.0
2012-09-17,0.6,70,23.0
2012-09-18,0.6,13,0.0
2012-09-18,0.6,5,1.0
2012-09-18,0.6,4,2.0
2012-09-18,0.62,6,3.0
2012-09-18,0.62,7,4.0
2012-09-18,0.64,48,5.0
2012-09-18,0.64,167,6.0
2012-09-18,0.64,356,7.0
2012-09-18,0.66,672,8.0
2012-09-18,0.66,293,9.0
2012-09-18,0.68,160,10.0
2012-09-18,0.68,151,11.0
2012-09-18,0.68,88,12.0
2012-09-18,0.7,114,13.0
2012-09-18,0.6,143,14.0
2012-09-18,0.6,36,15.0
2012-09-18,0.6,141,16.0
2012-09-18,0.6,338,17.0
2012-09-18,0.6,281,18.0
2012-09-18,0.6,324,19.0
2012-09-18,0.6,290,20.0
2012-09-18,0.6,207,21.0
2012-09-18,0.58,151,22.0
2012-09-18,0.56,78,23.0
2012-09-19,0.56,26,0.0
2012-09-19,0.54,12,1.0
2012-09-19,0.54,3,2.0
2012-09-19,0.52,5,3.0
2012-09-19,0.52,10,4.0
2012-09-19,0.52,56,5.0
2012-09-19,0.52,172,6.0
2012-09-19,0.52,545,7.0
2012-09-19,0.52,797,8.0
2012-09-19,0.54,362,9.0
2012-09-19,0.56,192,10.0
2012-09-19,0.6,247,11.0
2012-09-19,0.6,313,12.0
2012-09-19,0.6,289,13.0
2012-09-19,0.62,286,14.0
2012-09-19,0.62,311,15.0
2012-09-19,0.62,466,16.0
2012-09-19,0.6,886,17.0
2012-09-19,0.58,892,18.0
2012-09-19,0.56,611,19.0
2012-09-19,0.52,409,20.0
2012-09-19,0.5,349,21.0
2012-09-19,0.5,229,22.0
2012-09-19,0.48,123,23.0
2012-09-20,0.5,58,0.0
2012-09-20,0.46,18,1.0
2012-09-20,0.46,11,2.0
2012-09-20,0.44,6,3.0
2012-09-20,0.44,6,4.0
2012-09-20,0.44,56,5.0
2012-09-20,0.44,170,6.0
2012-09-20,0.46,534,7.0
2012-09-20,0.5,790,8.0
2012-09-20,0.56,355,9.0
2012-09-20,0.58,190,10.0
2012-09-20,0.62,243,11.0
2012-09-20,0.62,290,12.0
2012-09-20,0.64,336,13.0
2012-09-20,0.64,298,14.0
2012-09-20,0.66,291,15.0
2012-09-20,0.64,457,16.0
2012-09-20,0.64,976,17.0
2012-09-20,0.6,900,18.0
2012-09-20,0.58,603,19.0
2012-09-20,0.56,417,20.0
2012-09-20,0.56,274,21.0
2012-09-20,0.54,287,22.0
2012-09-20,0.54,154,23.0
2012-09-21,0.54,66,0.0
2012-09-21,0.52,49,1.0
2012-09-21,0.52,14,2.0
2012-09-21,0.5,12,3.0
2012-09-21,0.5,10,4.0
2012-09-21,0.5,49,5.0
2012-09-21,0.5,165,6.0
2012-09-21,0.52,503,7.0
2012-09-21,0.54,757,8.0
2012-09-21,0.58,383,9.0
2012-09-21,0.62,225,10.0
2012-09-21,0.66,321,11.0
2012-09-21,0.68,389,12.0
2012-09-21,0.7,421,13.0
2012-09-21,0.7,412,14.0
2012-09-21,0.7,423,15.0
2012-09-21,0.7,567,16.0
2012-09-21,0.68,846,17.0
2012-09-21,0.66,805,18.0
2012-09-21,0.64,588,19.0
2012-09-21,0.62,369,20.0
2012-09-21,0.6,312,21.0
2012-09-21,0.6,295,22.0
2012-09-21,0.6,186,23.0
2012-09-22,0.6,172,0.0
2012-09-22,0.58,124,1.0
2012-09-22,0.56,83,2.0
2012-09-22,0.56,45,3.0
2012-09-22,0.56,15,4.0
2012-09-22,0.56,17,5.0
2012-09-22,0.56,41,6.0
2012-09-22,0.58,77,7.0
2012-09-22,0.6,218,8.0
2012-09-22,0.64,377,9.0
2012-09-22,0.66,474,10.0
2012-09-22,0.7,626,11.0
2012-09-22,0.72,688,12.0
2012-09-22,0.74,707,13.0
2012-09-22,0.76,654,14.0
2012-09-22,0.74,750,15.0
2012-09-22,0.74,680,16.0
2012-09-22,0.74,646,17.0
2012-09-22,0.72,598,18.0
2012-09-22,0.7,407,19.0
2012-09-22,0.7,325,20.0
2012-09-22,0.64,261,21.0
2012-09-22,0.62,239,22.0
2012-09-22,0.62,171,23.0
2012-09-23,0.62,180,0.0
2012-09-23,0.54,142,1.0
2012-09-23,0.52,95,2.0
2012-09-23,0.48,54,3.0
2012-09-23,0.46,10,4.0
2012-09-23,0.46,6,5.0
2012-09-23,0.44,16,6.0
2012-09-23,0.46,57,7.0
2012-09-23,0.48,175,8.0
2012-09-23,0.5,276,9.0
2012-09-23,0.54,489,10.0
2012-09-23,0.56,570,11.0
2012-09-23,0.56,776,12.0
2012-09-23,0.6,702,13.0
2012-09-23,0.6,666,14.0
2012-09-23,0.6,640,15.0
2012-09-23,0.6,691,16.0
2012-09-23,0.56,723,17.0
2012-09-23,0.54,540,18.0
2012-09-23,0.52,413,19.0
2012-09-23,0.52,252,20.0
2012-09-23,0.52,196,21.0
2012-09-23,0.52,138,22.0
2012-09-23,0.5,100,23.0
2012-09-24,0.46,64,0.0
2012-09-24,0.46,18,1.0
2012-09-24,0.46,8,2.0
2012-09-24,0.46,5,3.0
2012-09-24,0.44,8,4.0
2012-09-24,0.46,37,5.0
2012-09-24,0.46,168,6.0
2012-09-24,0.46,530,7.0
2012-09-24,0.5,750,8.0
2012-09-24,0.52,328,9.0
2012-09-24,0.54,198,10.0
2012-09-24,0.56,238,11.0
2012-09-24,0.56,342,12.0
2012-09-24,0.6,328,13.0
2012-09-24,0.6,303,14.0
2012-09-24,0.6,300,15.0
2012-09-24,0.58,516,16.0
2012-09-24,0.58,898,17.0
2012-09-24,0.54,853,18.0
2012-09-24,0.52,590,19.0
2012-09-24,0.52,432,20.0
2012-09-24,0.5,256,21.0
2012-09-24,0.5,172,22.0
2012-09-24,0.46,94,23.0
2012-09-25,0.46,64,0.0
2012-09-25,0.44,13,1.0
2012-09-25,0.42,14,2.0
2012-09-25,0.42,5,3.0
2012-09-25,0.42,9,4.0
2012-09-25,0.42,47,5.0
2012-09-25,0.44,194,6.0
2012-09-25,0.44,556,7.0
2012-09-25,0.48,805,8.0
2012-09-25,0.54,409,9.0
2012-09-25,0.56,170,10.0
2012-09-25,0.6,218,11.0
2012-09-25,0.62,302,12.0
2012-09-25,0.64,305,13.0
2012-09-25,0.66,293,14.0
2012-09-25,0.66,303,15.0
2012-09-25,0.66,495,16.0
2012-09-25,0.66,967,17.0
2012-09-25,0.64,822,18.0
2012-09-25,0.62,539,19.0
2012-09-25,0.6,425,20.0
2012-09-25,0.6,297,21.0
2012-09-25,0.6,188,22.0
2012-09-25,0.6,98,23.0
2012-09-26,0.58,40,0.0
2012-09-26,0.58,29,1.0
2012-09-26,0.58,17,2.0
2012-09-26,0.58,10,3.0
2012-09-26,0.56,14,4.0
2012-09-26,0.56,36,5.0
2012-09-26,0.54,182,6.0
2012-09-26,0.54,532,7.0
2012-09-26,0.56,838,8.0
2012-09-26,0.6,334,9.0
2012-09-26,0.6,185,10.0
2012-09-26,0.64,227,11.0
2012-09-26,0.68,316,12.0
2012-09-26,0.7,340,13.0
2012-09-26,0.74,277,14.0
2012-09-26,0.74,300,15.0
2012-09-26,0.74,468,16.0
2012-09-26,0.74,953,17.0
2012-09-26,0.74,884,18.0
2012-09-26,0.7,627,19.0
2012-09-26,0.66,434,20.0
2012-09-26,0.66,360,21.0
2012-09-26,0.62,215,22.0
2012-09-26,0.6,115,23.0
2012-09-27,0.6,65,0.0
2012-09-27,0.6,21,1.0
2012-09-27,0.6,16,2.0
2012-09-27,0.6,7,3.0
2012-09-27,0.56,8,4.0
2012-09-27,0.58,66,5.0
2012-09-27,0.56,169,6.0
2012-09-27,0.6,558,7.0
2012-09-27,0.62,794,8.0
2012-09-27,0.66,335,9.0
2012-09-27,0.7,208,10.0
2012-09-27,0.72,294,11.0
2012-09-27,0.74,335,12.0
2012-09-27,0.74,326,13.0
2012-09-27,0.76,258,14.0
2012-09-27,0.76,296,15.0
2012-09-27,0.72,472,16.0
2012-09-27,0.66,905,17.0
2012-09-27,0.66,899,18.0
2012-09-27,0.66,559,19.0
2012-09-27,0.64,457,20.0
2012-09-27,0.62,253,21.0
2012-09-27,0.62,47,22.0
2012-09-27,0.62,45,23.0
2012-09-28,0.6,17,0.0
2012-09-28,0.6,13,1.0
2012-09-28,0.6,10,2.0
2012-09-28,0.6,7,3.0
2012-09-28,0.56,12,4.0
2012-09-28,0.56,38,5.0
2012-09-28,0.56,138,6.0
2012-09-28,0.56,394,7.0
2012-09-28,0.6,705,8.0
2012-09-28,0.62,426,9.0
2012-09-28,0.64,245,10.0
2012-09-28,0.66,361,11.0
2012-09-28,0.7,380,12.0
2012-09-28,0.7,410,13.0
2012-09-28,0.7,399,14.0
2012-09-28,0.68,392,15.0
2012-09-28,0.66,502,16.0
2012-09-28,0.66,808,17.0
2012-09-28,0.64,667,18.0
2012-09-28,0.62,508,19.0
2012-09-28,0.6,336,20.0
2012-09-28,0.6,237,21.0
2012-09-28,0.58,220,22.0
2012-09-28,0.56,190,23.0
2012-09-29,0.54,149,0.0
2012-09-29,0.54,101,1.0
2012-09-29,0.54,92,2.0
2012-09-29,0.52,29,3.0
2012-09-29,0.52,14,4.0
2012-09-29,0.5,15,5.0
2012-09-29,0.5,37,6.0
2012-09-29,0.48,73,7.0
2012-09-29,0.5,211,8.0
2012-09-29,0.5,332,9.0
2012-09-29,0.54,472,10.0
2012-09-29,0.56,663,11.0
2012-09-29,0.62,682,12.0
2012-09-29,0.62,686,13.0
2012-09-29,0.6,750,14.0
2012-09-29,0.6,727,15.0
2012-09-29,0.62,722,16.0
2012-09-29,0.6,712,17.0
2012-09-29,0.56,594,18.0
2012-09-29,0.52,470,19.0
2012-09-29,0.52,315,20.0
2012-09-29,0.52,292,21.0
2012-09-29,0.5,221,22.0
2012-09-29,0.5,196,23.0
2012-09-30,0.5,147,0.0
2012-09-30,0.5,116,1.0
2012-09-30,0.48,92,2.0
2012-09-30,0.46,58,3.0
2012-09-30,0.46,7,4.0
2012-09-30,0.44,10,5.0
2012-09-30,0.44,22,6.0
2012-09-30,0.44,57,7.0
2012-09-30,0.48,144,8.0
2012-09-30,0.52,285,9.0
2012-09-30,0.58,479,10.0
2012-09-30,0.6,591,11.0
2012-09-30,0.62,680,12.0
2012-09-30,0.62,594,13.0
2012-09-30,0.62,612,14.0
2012-09-30,0.64,649,15.0
2012-09-30,0.64,648,16.0
2012-09-30,0.62,575,17.0
2012-09-30,0.52,401,18.0
2012-09-30,0.5,257,19.0
2012-09-30,0.5,194,20.0
2012-09-30,0.5,123,21.0
2012-09-30,0.48,91,22.0
2012-09-30,0.48,57,23.0
2012-10-01,0.46,45,0.0
2012-10-01,0.44,18,1.0
2012-10-01,0.46,12,2.0
2012-10-01,0.44,7,3.0
2012-10-01,0.42,10,4.0
2012-10-01,0.44,36,5.0
2012-10-01,0.44,155,6.0
2012-10-01,0.44,483,7.0
2012-10-01,0.46,784,8.0
2012-10-01,0.52,340,9.0
2012-10-01,0.54,179,10.0
2012-10-01,0.58,272,11.0
2012-10-01,0.6,323,12.0
2012-10-01,0.6,305,13.0
2012-10-01,0.6,244,14.0
2012-10-01,0.62,329,15.0
2012-10-01,0.62,459,16.0
2012-10-01,0.56,856,17.0
2012-10-01,0.56,613,18.0
2012-10-01,0.54,516,19.0
2012-10-01,0.54,262,20.0
2012-10-01,0.54,218,21.0
2012-10-01,0.54,207,22.0
2012-10-01,0.54,105,23.0
2012-10-02,0.56,31,0.0
2012-10-02,0.54,11,1.0
2012-10-02,0.54,2,2.0
2012-10-02,0.54,5,3.0
2012-10-02,0.56,10,4.0
2012-10-02,0.56,43,5.0
2012-10-02,0.58,179,6.0
2012-10-02,0.58,260,7.0
2012-10-02,0.6,134,8.0
2012-10-02,0.58,86,9.0
2012-10-02,0.58,45,10.0
2012-10-02,0.58,99,11.0
2012-10-02,0.6,104,12.0
2012-10-02,0.6,154,13.0
2012-10-02,0.6,163,14.0
2012-10-02,0.62,209,15.0
2012-10-02,0.62,374,16.0
2012-10-02,0.62,715,17.0
2012-10-02,0.62,687,18.0
2012-10-02,0.62,395,19.0
2012-10-02,0.62,306,20.0
2012-10-02,0.62,289,21.0
2012-10-02,0.62,240,22.0
2012-10-02,0.62,98,23.0
2012-10-03,0.62,52,0.0
2012-10-03,0.62,19,1.0
2012-10-03,0.62,9,2.0
2012-10-03,0.6,7,3.0
2012-10-03,0.6,11,4.0
2012-10-03,0.62,34,5.0
2012-10-03,0.6,177,6.0
2012-10-03,0.6,515,7.0
2012-10-03,0.62,809,8.0
2012-10-03,0.62,362,9.0
2012-10-03,0.66,175,10.0
2012-10-03,0.66,230,11.0
2012-10-03,0.7,358,12.0
2012-10-03,0.7,279,13.0
2012-10-03,0.72,251,14.0
2012-10-03,0.72,319,15.0
2012-10-03,0.72,478,16.0
2012-10-03,0.7,917,17.0
2012-10-03,0.7,810,18.0
2012-10-03,0.7,593,19.0
2012-10-03,0.7,497,20.0
2012-10-03,0.66,209,21.0
2012-10-03,0.66,241,22.0
2012-10-03,0.66,220,23.0
2012-10-04,0.64,76,0.0
2012-10-04,0.62,25,1.0
2012-10-04,0.64,13,2.0
2012-10-04,0.62,11,3.0
2012-10-04,0.64,10,4.0
2012-10-04,0.64,39,5.0
2012-10-04,0.62,133,6.0
2012-10-04,0.64,391,7.0
2012-10-04,0.64,738,8.0
2012-10-04,0.64,359,9.0
2012-10-04,0.66,177,10.0
2012-10-04,0.7,214,11.0
2012-10-04,0.72,288,12.0
2012-10-04,0.72,294,13.0
2012-10-04,0.7,267,14.0
2012-10-04,0.72,325,15.0
2012-10-04,0.7,497,16.0
2012-10-04,0.7,901,17.0
2012-10-04,0.66,887,18.0
2012-10-04,0.66,534,19.0
2012-10-04,0.64,441,20.0
2012-10-04,0.62,321,21.0
2012-10-04,0.64,232,22.0
2012-10-04,0.6,155,23.0
2012-10-05,0.56,102,0.0
2012-10-05,0.54,46,1.0
2012-10-05,0.54,11,2.0
2012-10-05,0.54,16,3.0
2012-10-05,0.54,11,4.0
2012-10-05,0.52,41,5.0
2012-10-05,0.52,137,6.0
2012-10-05,0.52,428,7.0
2012-10-05,0.58,785,8.0
2012-10-05,0.6,384,9.0
2012-10-05,0.66,260,10.0
2012-10-05,0.7,304,11.0
2012-10-05,0.72,468,12.0
2012-10-05,0.7,424,13.0
2012-10-05,0.74,400,14.0
2012-10-05,0.72,470,15.0
2012-10-05,0.72,634,16.0
2012-10-05,0.7,900,17.0
2012-10-05,0.64,761,18.0
2012-10-05,0.62,500,19.0
2012-10-05,0.6,372,20.0
2012-10-05,0.6,267,21.0
2012-10-05,0.6,264,22.0
2012-10-05,0.58,171,23.0
2012-10-06,0.56,191,0.0
2012-10-06,0.56,141,1.0
2012-10-06,0.56,75,2.0
2012-10-06,0.54,56,3.0
2012-10-06,0.54,11,4.0
2012-10-06,0.54,10,5.0
2012-10-06,0.54,30,6.0
2012-10-06,0.54,84,7.0
2012-10-06,0.56,206,8.0
2012-10-06,0.6,395,9.0
2012-10-06,0.62,539,10.0
2012-10-06,0.64,647,11.0
2012-10-06,0.7,743,12.0
2012-10-06,0.64,710,13.0
2012-10-06,0.6,576,14.0
2012-10-06,0.6,620,15.0
2012-10-06,0.6,659,16.0
2012-10-06,0.54,610,17.0
2012-10-06,0.52,495,18.0
2012-10-06,0.48,341,19.0
2012-10-06,0.48,247,20.0
2012-10-06,0.46,215,21.0
2012-10-06,0.44,185,22.0
2012-10-06,0.44,179,23.0
2012-10-07,0.44,127,0.0
2012-10-07,0.44,109,1.0
2012-10-07,0.42,74,2.0
2012-10-07,0.44,22,3.0
2012-10-07,0.44,11,4.0
2012-10-07,0.44,10,5.0
2012-10-07,0.44,23,6.0
2012-10-07,0.42,35,7.0
2012-10-07,0.42,62,8.0
2012-10-07,0.4,86,9.0
2012-10-07,0.42,185,10.0
2012-10-07,0.42,336,11.0
2012-10-07,0.42,392,12.0
2012-10-07,0.44,320,13.0
2012-10-07,0.44,314,14.0
2012-10-07,0.42,306,15.0
2012-10-07,0.4,333,16.0
2012-10-07,0.4,157,17.0
2012-10-07,0.4,106,18.0
2012-10-07,0.4,114,19.0
2012-10-07,0.4,116,20.0
2012-10-07,0.38,113,21.0
2012-10-07,0.38,79,22.0
2012-10-07,0.36,80,23.0
2012-10-08,0.38,51,0.0
2012-10-08,0.34,37,1.0
2012-10-08,0.34,15,2.0
2012-10-08,0.34,10,3.0
2012-10-08,0.32,7,4.0
2012-10-08,0.34,19,5.0
2012-10-08,0.34,59,6.0
2012-10-08,0.34,154,7.0
2012-10-08,0.36,397,8.0
2012-10-08,0.38,332,9.0
2012-10-08,0.38,298,10.0
2012-10-08,0.4,308,11.0
2012-10-08,0.42,341,12.0
2012-10-08,0.42,405,13.0
2012-10-08,0.42,420,14.0
2012-10-08,0.42,370,15.0
2012-10-08,0.42,377,16.0
2012-10-08,0.42,497,17.0
2012-10-08,0.42,456,18.0
2012-10-08,0.4,371,19.0
2012-10-08,0.4,227,20.0
2012-10-08,0.4,151,21.0
2012-10-08,0.4,107,22.0
2012-10-08,0.4,69,23.0
2012-10-09,0.38,31,0.0
2012-10-09,0.36,13,1.0
2012-10-09,0.36,7,2.0
2012-10-09,0.36,3,3.0
2012-10-09,0.36,7,4.0
2012-10-09,0.38,19,5.0
2012-10-09,0.38,143,6.0
2012-10-09,0.38,362,7.0
2012-10-09,0.42,713,8.0
2012-10-09,0.42,382,9.0
2012-10-09,0.44,164,10.0
2012-10-09,0.48,193,11.0
2012-10-09,0.48,260,12.0
2012-10-09,0.5,238,13.0
2012-10-09,0.54,244,14.0
2012-10-09,0.52,254,15.0
2012-10-09,0.5,424,16.0
2012-10-09,0.52,806,17.0
2012-10-09,0.5,784,18.0
2012-10-09,0.5,514,19.0
2012-10-09,0.5,360,20.0
2012-10-09,0.48,225,21.0
2012-10-09,0.48,162,22.0
2012-10-09,0.48,84,23.0
2012-10-10,0.46,33,0.0
2012-10-10,0.46,8,1.0
2012-10-10,0.46,8,2.0
2012-10-10,0.46,6,3.0
2012-10-10,0.46,6,4.0
2012-10-10,0.46,40,5.0
2012-10-10,0.46,175,6.0
2012-10-10,0.46,507,7.0
2012-10-10,0.5,839,8.0
2012-10-10,0.54,366,9.0
2012-10-10,0.56,217,10.0
2012-10-10,0.54,291,11.0
2012-10-10,0.54,390,12.0
2012-10-10,0.56,297,13.0
2012-10-10,0.6,271,14.0
2012-10-10,0.6,319,15.0
2012-10-10,0.6,566,16.0
2012-10-10,0.58,948,17.0
2012-10-10,0.56,844,18.0
2012-10-10,0.56,566,19.0
2012-10-10,0.52,392,20.0
2012-10-10,0.5,269,21.0
2012-10-10,0.46,197,22.0
2012-10-10,0.44,136,23.0
2012-10-11,0.44,42,0.0
2012-10-11,0.44,11,1.0
2012-10-11,0.42,11,2.0
2012-10-11,0.42,3,3.0
2012-10-11,0.4,10,4.0
2012-10-11,0.36,42,5.0
2012-10-11,0.36,159,6.0
2012-10-11,0.36,478,7.0
2012-10-11,0.38,798,8.0
2012-10-11,0.4,355,9.0
2012-10-11,0.44,204,10.0
2012-10-11,0.46,251,11.0
2012-10-11,0.46,326,12.0
2012-10-11,0.5,291,13.0
2012-10-11,0.52,348,14.0
2012-10-11,0.52,460,15.0
2012-10-11,0.5,481,16.0
2012-10-11,0.5,827,17.0
2012-10-11,0.46,692,18.0
2012-10-11,0.44,743,19.0
2012-10-11,0.42,415,20.0
2012-10-11,0.42,260,21.0
2012-10-11,0.4,177,22.0
2012-10-11,0.42,186,23.0
2012-10-12,0.4,68,0.0
2012-10-12,0.4,37,1.0
2012-10-12,0.4,16,2.0
2012-10-12,0.36,6,3.0
2012-10-12,0.36,8,4.0
2012-10-12,0.36,35,5.0
2012-10-12,0.34,143,6.0
2012-10-12,0.36,392,7.0
2012-10-12,0.42,745,8.0
2012-10-12,0.5,400,9.0
2012-10-12,0.52,275,10.0
2012-10-12,0.54,313,11.0
2012-10-12,0.54,387,12.0
2012-10-12,0.56,381,13.0
2012-10-12,0.56,371,14.0
2012-10-12,0.52,455,15.0
2012-10-12,0.46,520,16.0
2012-10-12,0.46,837,17.0
2012-10-12,0.44,642,18.0
2012-10-12,0.42,493,19.0
2012-10-12,0.42,308,20.0
2012-10-12,0.4,190,21.0
2012-10-12,0.4,160,22.0
2012-10-12,0.36,100,23.0
2012-10-13,0.36,249,0.0
2012-10-13,0.34,146,1.0
2012-10-13,0.34,67,2.0
2012-10-13,0.32,15,3.0
2012-10-13,0.3,11,4.0
2012-10-13,0.3,11,5.0
2012-10-13,0.3,28,6.0
2012-10-13,0.3,70,7.0
2012-10-13,0.34,174,8.0
2012-10-13,0.36,266,9.0
2012-10-13,0.4,347,10.0
2012-10-13,0.42,527,11.0
2012-10-13,0.44,573,12.0
2012-10-13,0.46,670,13.0
2012-10-13,0.48,597,14.0
2012-10-13,0.5,615,15.0
2012-10-13,0.5,637,16.0
2012-10-13,0.46,528,17.0
2012-10-13,0.46,473,18.0
2012-10-13,0.44,332,19.0
2012-10-13,0.4,255,20.0
2012-10-13,0.4,204,21.0
2012-10-13,0.4,189,22.0
2012-10-13,0.42,125,23.0
2012-10-14,0.4,111,0.0
2012-10-14,0.42,112,1.0
2012-10-14,0.4,66,2.0
2012-10-14,0.42,28,3.0
2012-10-14,0.42,12,4.0
2012-10-14,0.4,11,5.0
2012-10-14,0.4,24,6.0
2012-10-14,0.42,51,7.0
2012-10-14,0.44,132,8.0
2012-10-14,0.48,223,9.0
2012-10-14,0.54,428,10.0
2012-10-14,0.56,494,11.0
2012-10-14,0.62,562,12.0
2012-10-14,0.64,619,13.0
2012-10-14,0.66,617,14.0
2012-10-14,0.66,568,15.0
2012-10-14,0.64,581,16.0
2012-10-14,0.64,539,17.0
2012-10-14,0.58,453,18.0
2012-10-14,0.56,336,19.0
2012-10-14,0.54,246,20.0
2012-10-14,0.56,196,21.0
2012-10-14,0.56,125,22.0
2012-10-14,0.56,105,23.0
2012-10-15,0.56,48,0.0
2012-10-15,0.58,29,1.0
